dataset,tau,model,metric,mean,std
645_fri_c3_500_50,.9,SQR,complexity,11.2,2.7129319932501073
645_fri_c3_500_50,.9,DecisionTree,complexity,86.2,37.45076768238537
645_fri_c3_500_50,.9,LinearQuantile,complexity,50.0,0.0
645_fri_c3_500_50,.9,SQR,coverage,0.37200000000000005,0.05418486873657626
645_fri_c3_500_50,.9,LightGBM,coverage,0.4120000000000001,0.07782030583337486
645_fri_c3_500_50,.9,DecisionTree,coverage,0.39,0.034058772731852816
645_fri_c3_500_50,.9,LinearQuantile,coverage,0.44400000000000006,0.05238320341483519
645_fri_c3_500_50,.9,SQR,losses,0.01534300190844479,0.005067212767280442
645_fri_c3_500_50,.9,LightGBM,losses,0.027143893380909896,0.005271136533610389
645_fri_c3_500_50,.9,DecisionTree,losses,0.02878033002105183,0.0030507941976324225
645_fri_c3_500_50,.9,LinearQuantile,losses,0.05634700418455267,0.009351514361421745
646_fri_c3_500_10,.9,SQR,coverage,0.396,0.05885575587824865
646_fri_c3_500_10,.9,LightGBM,coverage,0.398,0.06209669878504009
646_fri_c3_500_10,.9,DecisionTree,coverage,0.41800000000000004,0.07359347797189639
646_fri_c3_500_10,.9,LinearQuantile,coverage,0.41200000000000003,0.033105890714493706
646_fri_c3_500_10,.9,SQR,losses,0.015178350894815928,0.001203272239243627
646_fri_c3_500_10,.9,LightGBM,losses,0.029229833895263273,0.0013392448292877334
646_fri_c3_500_10,.9,DecisionTree,losses,0.034197352765510294,0.0025640909711190534
646_fri_c3_500_10,.9,LinearQuantile,losses,0.05931809052302104,0.004625497543188459
646_fri_c3_500_10,.9,SQR,complexity,12.4,0.48989794855663565
646_fri_c3_500_10,.9,DecisionTree,complexity,161.4,3.1999999999999997
646_fri_c3_500_10,.9,LinearQuantile,complexity,10.0,0.0
647_fri_c1_250_10,.9,SQR,losses,0.026251093139283088,0.009840704987952722
647_fri_c1_250_10,.9,LightGBM,losses,0.041186529629219835,0.0019789889432445416
647_fri_c1_250_10,.9,DecisionTree,losses,0.04135987456976371,0.003209935686180834
647_fri_c1_250_10,.9,LinearQuantile,losses,0.0786153123184384,0.006869959500224576
647_fri_c1_250_10,.9,SQR,coverage,0.4,0.0632455532033676
647_fri_c1_250_10,.9,LightGBM,coverage,0.372,0.05600000000000001
647_fri_c1_250_10,.9,DecisionTree,coverage,0.384,0.046303347611160894
647_fri_c1_250_10,.9,LinearQuantile,coverage,0.42799999999999994,0.041182520563948
647_fri_c1_250_10,.9,SQR,complexity,12.4,1.9595917942265424
647_fri_c1_250_10,.9,DecisionTree,complexity,37.8,23.51510153071851
647_fri_c1_250_10,.9,LinearQuantile,complexity,10.0,0.0
648_fri_c1_250_50,.9,SQR,losses,0.024242814615951493,0.006362836169993232
648_fri_c1_250_50,.9,LightGBM,losses,0.04099556946157243,0.0054521997200043856
648_fri_c1_250_50,.9,DecisionTree,losses,0.04825318372543419,0.005105404993276956
648_fri_c1_250_50,.9,LinearQuantile,losses,0.08614646718922028,0.015902372277323402
648_fri_c1_250_50,.9,SQR,coverage,0.41600000000000004,0.10461357464497618
648_fri_c1_250_50,.9,LightGBM,coverage,0.372,0.03709447398198282
648_fri_c1_250_50,.9,DecisionTree,coverage,0.42400000000000004,0.06374950980203692
648_fri_c1_250_50,.9,LinearQuantile,coverage,0.38,0.09121403400793103
648_fri_c1_250_50,.9,SQR,complexity,13.0,1.0954451150103321
648_fri_c1_250_50,.9,DecisionTree,complexity,53.4,23.440136518373777
648_fri_c1_250_50,.9,LinearQuantile,complexity,50.0,0.0
649_fri_c0_500_5,.9,SQR,complexity,15.2,1.7204650534085253
649_fri_c0_500_5,.9,DecisionTree,complexity,141.8,38.54555746126913
649_fri_c0_500_5,.9,LinearQuantile,complexity,5.0,0.0
649_fri_c0_500_5,.9,SQR,losses,0.019037906140303283,0.0047713489209088794
649_fri_c0_500_5,.9,LightGBM,losses,0.03479661830105198,0.008631336922495247
649_fri_c0_500_5,.9,DecisionTree,losses,0.03953329745731201,0.006656156104080642
649_fri_c0_500_5,.9,LinearQuantile,losses,0.03379394855096931,0.0030354646502376184
649_fri_c0_500_5,.9,SQR,coverage,0.394,0.07578918128598565
649_fri_c0_500_5,.9,LightGBM,coverage,0.40599999999999997,0.09002221947941522
649_fri_c0_500_5,.9,DecisionTree,coverage,0.42800000000000005,0.03370459909270544
649_fri_c0_500_5,.9,LinearQuantile,coverage,0.42600000000000005,0.044988887516807984
650_fri_c0_500_50,.9,SQR,losses,0.020813996212694117,0.0044462565735268415
650_fri_c0_500_50,.9,LightGBM,losses,0.03974861594878355,0.0033438144509446784
650_fri_c0_500_50,.9,DecisionTree,losses,0.04974961003969242,0.0063378601891953676
650_fri_c0_500_50,.9,LinearQuantile,losses,0.0400801468244769,0.002317040322574129
650_fri_c0_500_50,.9,SQR,coverage,0.36800000000000005,0.04166533331199931
650_fri_c0_500_50,.9,LightGBM,coverage,0.414,0.024166091947189144
650_fri_c0_500_50,.9,DecisionTree,coverage,0.42200000000000004,0.03544009029333871
650_fri_c0_500_50,.9,LinearQuantile,coverage,0.44400000000000006,0.048
650_fri_c0_500_50,.9,SQR,complexity,12.2,1.16619037896906
650_fri_c0_500_50,.9,DecisionTree,complexity,46.6,20.015993605114886
650_fri_c0_500_50,.9,LinearQuantile,complexity,50.0,0.0
651_fri_c0_100_25,.9,SQR,losses,0.020392443063276606,0.002802895088788867
651_fri_c0_100_25,.9,LightGBM,losses,0.07702982869426996,0.022154197346245477
651_fri_c0_100_25,.9,DecisionTree,losses,0.06832466913000046,0.0030586601919657466
651_fri_c0_100_25,.9,LinearQuantile,losses,0.06458732057874006,0.01442977846741953
651_fri_c0_100_25,.9,SQR,coverage,0.32,0.16911534525287764
651_fri_c0_100_25,.9,LightGBM,coverage,0.37,0.1630950643030009
651_fri_c0_100_25,.9,DecisionTree,coverage,0.36,0.06633249580710801
651_fri_c0_100_25,.9,LinearQuantile,coverage,0.45,0.11832159566199235
651_fri_c0_100_25,.9,SQR,complexity,12.2,1.7204650534085253
651_fri_c0_100_25,.9,DecisionTree,complexity,8.6,4.6303347611160905
651_fri_c0_100_25,.9,LinearQuantile,complexity,25.0,0.0
653_fri_c0_250_25,.9,SQR,losses,0.026660069250217085,0.0030836843855685104
653_fri_c0_250_25,.9,LightGBM,losses,0.04532390487045569,0.004536939776680553
653_fri_c0_250_25,.9,DecisionTree,losses,0.055169326462760335,0.009185440299315735
653_fri_c0_250_25,.9,LinearQuantile,losses,0.0428827465455787,0.0040839015627740175
653_fri_c0_250_25,.9,SQR,complexity,14.4,3.0066592756745822
653_fri_c0_250_25,.9,DecisionTree,complexity,23.8,10.925200226998129
653_fri_c0_250_25,.9,LinearQuantile,complexity,25.0,0.0
653_fri_c0_250_25,.9,SQR,coverage,0.404,0.06858571279792898
653_fri_c0_250_25,.9,LightGBM,coverage,0.40800000000000003,0.05455272678794345
653_fri_c0_250_25,.9,DecisionTree,coverage,0.41200000000000003,0.08634813257969165
653_fri_c0_250_25,.9,LinearQuantile,coverage,0.45200000000000007,0.07652450587883598
654_fri_c0_500_10,.9,SQR,complexity,12.8,2.7129319932501073
654_fri_c0_500_10,.9,DecisionTree,complexity,69.4,2.33238075793812
654_fri_c0_500_10,.9,LinearQuantile,complexity,10.0,0.0
654_fri_c0_500_10,.9,SQR,coverage,0.398,0.05114684741017768
654_fri_c0_500_10,.9,LightGBM,coverage,0.39799999999999996,0.0679411510058521
654_fri_c0_500_10,.9,DecisionTree,coverage,0.41200000000000003,0.033105890714493706
654_fri_c0_500_10,.9,LinearQuantile,coverage,0.41600000000000004,0.04630334761116092
654_fri_c0_500_10,.9,SQR,losses,0.022231044766178053,0.004759968108580655
654_fri_c0_500_10,.9,LightGBM,losses,0.039636989162418326,0.0033245908586881433
654_fri_c0_500_10,.9,DecisionTree,losses,0.04491242703883934,0.004092240144159763
654_fri_c0_500_10,.9,LinearQuantile,losses,0.04150185715663453,0.0042375049357297155
656_fri_c1_100_5,.9,SQR,complexity,12.2,1.1661903789690602
656_fri_c1_100_5,.9,DecisionTree,complexity,25.0,11.027239001672177
656_fri_c1_100_5,.9,LinearQuantile,complexity,5.0,0.0
656_fri_c1_100_5,.9,SQR,coverage,0.36,0.09695359714832656
656_fri_c1_100_5,.9,LightGBM,coverage,0.39,0.1772004514666935
656_fri_c1_100_5,.9,DecisionTree,coverage,0.29000000000000004,0.07348469228349533
656_fri_c1_100_5,.9,LinearQuantile,coverage,0.48,0.13999999999999999
656_fri_c1_100_5,.9,SQR,losses,0.027301935496310638,0.011084854942300614
656_fri_c1_100_5,.9,LightGBM,losses,0.05454229380047361,0.023299991613119856
656_fri_c1_100_5,.9,DecisionTree,losses,0.04710916202526451,0.012599543752967665
656_fri_c1_100_5,.9,LinearQuantile,losses,0.08573637448452526,0.02272476931708968
657_fri_c2_250_10,.9,SQR,losses,0.02862514855104063,0.004437500229555464
657_fri_c2_250_10,.9,LightGBM,losses,0.04394800520416475,0.005453056204351611
657_fri_c2_250_10,.9,DecisionTree,losses,0.04755982447477345,0.00780340858730835
657_fri_c2_250_10,.9,LinearQuantile,losses,0.08335507121339161,0.0021233798068260638
657_fri_c2_250_10,.9,SQR,complexity,12.2,1.32664991614216
657_fri_c2_250_10,.9,DecisionTree,complexity,59.0,28.53769437077915
657_fri_c2_250_10,.9,LinearQuantile,complexity,10.0,0.0
657_fri_c2_250_10,.9,SQR,coverage,0.40800000000000003,0.08818163074019443
657_fri_c2_250_10,.9,LightGBM,coverage,0.39200000000000007,0.041182520563947986
657_fri_c2_250_10,.9,DecisionTree,coverage,0.42400000000000004,0.08616263691415206
657_fri_c2_250_10,.9,LinearQuantile,coverage,0.45600000000000007,0.06374950980203693
658_fri_c3_250_25,.9,SQR,complexity,12.8,2.9257477676655586
658_fri_c3_250_25,.9,DecisionTree,complexity,43.8,33.97881693055248
658_fri_c3_250_25,.9,LinearQuantile,complexity,25.0,0.0
658_fri_c3_250_25,.9,SQR,coverage,0.44000000000000006,0.09033271832508973
658_fri_c3_250_25,.9,LightGBM,coverage,0.404,0.03878143885933065
658_fri_c3_250_25,.9,DecisionTree,coverage,0.404,0.05851495535331115
658_fri_c3_250_25,.9,LinearQuantile,coverage,0.42800000000000005,0.060133185513491644
658_fri_c3_250_25,.9,SQR,losses,0.01835209767318828,0.006092046555128444
658_fri_c3_250_25,.9,LightGBM,losses,0.03373912974178212,0.008720590866927376
658_fri_c3_250_25,.9,DecisionTree,losses,0.040654476000192355,0.0037817189605952877
658_fri_c3_250_25,.9,LinearQuantile,losses,0.06212964156277708,0.009361404028320402
659_sleuth_ex1714,.9,SQR,complexity,8.0,0.8944271909999159
659_sleuth_ex1714,.9,DecisionTree,complexity,9.8,4.308131845707603
659_sleuth_ex1714,.9,LinearQuantile,complexity,7.0,0.0
659_sleuth_ex1714,.9,SQR,losses,0.028592494549626042,0.012796784169354208
659_sleuth_ex1714,.9,LightGBM,losses,0.06363284477155019,0.0260308355358528
659_sleuth_ex1714,.9,DecisionTree,losses,0.03564363646530093,0.01737637094425244
659_sleuth_ex1714,.9,LinearQuantile,losses,0.04214333058780283,0.00647744879072877
659_sleuth_ex1714,.9,SQR,coverage,0.4066666666666666,0.1569146972791976
659_sleuth_ex1714,.9,LightGBM,coverage,0.40666666666666673,0.2106544769094056
659_sleuth_ex1714,.9,DecisionTree,coverage,0.34222222222222226,0.2326869353370386
659_sleuth_ex1714,.9,LinearQuantile,coverage,0.45111111111111113,0.1642942256824402
663_rabe_266,.9,SQR,losses,0.00963145462716119,0.003361894756810174
663_rabe_266,.9,LightGBM,losses,0.05056860735514943,0.016651377233578946
663_rabe_266,.9,DecisionTree,losses,0.049697754749568224,0.014715479470334384
663_rabe_266,.9,LinearQuantile,losses,0.011724592450893393,0.0026989169240517357
663_rabe_266,.9,SQR,complexity,14.8,2.4
663_rabe_266,.9,DecisionTree,complexity,18.6,5.4258639865002145
663_rabe_266,.9,LinearQuantile,complexity,11.0,0.0
663_rabe_266,.9,SQR,coverage,0.3666666666666667,0.08897565210026093
663_rabe_266,.9,LightGBM,coverage,0.4083333333333334,0.12190615698606495
663_rabe_266,.9,DecisionTree,coverage,0.4166666666666667,0.12801909579781015
663_rabe_266,.9,LinearQuantile,coverage,0.3916666666666667,0.06123724356957945
665_sleuth_case2002,.9,SQR,coverage,0.4029885057471265,0.08225453118611384
665_sleuth_case2002,.9,LightGBM,coverage,0.3689655172413793,0.1310122989892854
665_sleuth_case2002,.9,DecisionTree,coverage,0.21287356321839085,0.11592317308629924
665_sleuth_case2002,.9,LinearQuantile,coverage,0.3960919540229885,0.0879880365160878
665_sleuth_case2002,.9,SQR,complexity,2.4,0.8000000000000002
665_sleuth_case2002,.9,DecisionTree,complexity,13.4,5.425863986500215
665_sleuth_case2002,.9,LinearQuantile,complexity,10.0,0.0
665_sleuth_case2002,.9,SQR,losses,0.07268820089751438,0.021223759187484377
665_sleuth_case2002,.9,LightGBM,losses,0.06541793185831743,0.024880417289121166
665_sleuth_case2002,.9,DecisionTree,losses,0.056460791826309066,0.01957845569273399
665_sleuth_case2002,.9,LinearQuantile,losses,0.06834117180615407,0.01936016525273845
666_rmftsa_ladata,.9,SQR,coverage,0.390254319549602,0.04205573362841341
666_rmftsa_ladata,.9,LightGBM,coverage,0.3979227334498156,0.05483884368845931
666_rmftsa_ladata,.9,DecisionTree,coverage,0.40596000776548247,0.057750492850223614
666_rmftsa_ladata,.9,LinearQuantile,coverage,0.3980974568045039,0.05082015839621373
666_rmftsa_ladata,.9,SQR,losses,0.036007233956366645,0.0066091738397833204
666_rmftsa_ladata,.9,LightGBM,losses,0.029524892543996206,0.00527196896914395
666_rmftsa_ladata,.9,DecisionTree,losses,0.02888182493860793,0.003489540569836636
666_rmftsa_ladata,.9,LinearQuantile,losses,0.028930712544574688,0.005681742209023668
666_rmftsa_ladata,.9,SQR,complexity,2.0,0.0
666_rmftsa_ladata,.9,DecisionTree,complexity,29.0,20.746083967823903
666_rmftsa_ladata,.9,LinearQuantile,complexity,10.0,0.0
678_visualizing_environmental,.9,SQR,losses,0.0706469672111532,0.041445106466624505
678_visualizing_environmental,.9,LightGBM,losses,0.07170776112440372,0.04072484951314787
678_visualizing_environmental,.9,DecisionTree,losses,0.07080640629429824,0.04635687898211134
678_visualizing_environmental,.9,LinearQuantile,losses,0.0773354501732063,0.03922844872920372
678_visualizing_environmental,.9,SQR,coverage,0.3790513833992096,0.20677112993969363
678_visualizing_environmental,.9,LightGBM,coverage,0.3782608695652174,0.20985499636372845
678_visualizing_environmental,.9,DecisionTree,coverage,0.3881422924901186,0.24493813146785717
678_visualizing_environmental,.9,LinearQuantile,coverage,0.4051383399209486,0.14082799278330846
678_visualizing_environmental,.9,SQR,complexity,3.6,0.8
678_visualizing_environmental,.9,DecisionTree,complexity,5.8,4.833218389437828
678_visualizing_environmental,.9,LinearQuantile,complexity,3.0,0.0
687_sleuth_ex1605,.9,SQR,losses,0.08186657955100698,0.027056817635415512
687_sleuth_ex1605,.9,LightGBM,losses,0.07489586900053687,0.01907205679481468
687_sleuth_ex1605,.9,DecisionTree,losses,0.06781177156177157,0.018358362338987674
687_sleuth_ex1605,.9,LinearQuantile,losses,0.07859215636816343,0.014103635703588321
687_sleuth_ex1605,.9,SQR,coverage,0.47820512820512817,0.14552270383243804
687_sleuth_ex1605,.9,LightGBM,coverage,0.4320512820512821,0.08067760370539627
687_sleuth_ex1605,.9,DecisionTree,coverage,0.4166666666666667,0.10950849489262883
687_sleuth_ex1605,.9,LinearQuantile,coverage,0.42948717948717946,0.14866267761605914
687_sleuth_ex1605,.9,SQR,complexity,6.4,3.1368774282716245
687_sleuth_ex1605,.9,DecisionTree,complexity,10.6,6.248199740725324
687_sleuth_ex1605,.9,LinearQuantile,complexity,5.0,0.0
690_visualizing_galaxy,.9,SQR,coverage,0.37374999999999997,0.06223880332279256
690_visualizing_galaxy,.9,LightGBM,coverage,0.3639903846153846,0.0702637939457084
690_visualizing_galaxy,.9,DecisionTree,coverage,0.39528846153846153,0.08065720252727976
690_visualizing_galaxy,.9,LinearQuantile,coverage,0.4014903846153846,0.030661771487786392
690_visualizing_galaxy,.9,SQR,complexity,7.0,1.4142135623730951
690_visualizing_galaxy,.9,DecisionTree,complexity,91.4,24.507957891264628
690_visualizing_galaxy,.9,LinearQuantile,complexity,10.0,0.0
690_visualizing_galaxy,.9,SQR,losses,0.022428387923630964,0.004368843123603673
690_visualizing_galaxy,.9,LightGBM,losses,0.024989907516245614,0.003418457738057291
690_visualizing_galaxy,.9,DecisionTree,losses,0.017479856294661623,0.004101917506311926
690_visualizing_galaxy,.9,LinearQuantile,losses,0.03433067647192898,0.004405391795247259
695_chatfield_4,.9,SQR,complexity,6.0,1.7888543819998317
695_chatfield_4,.9,DecisionTree,complexity,11.4,1.9595917942265424
695_chatfield_4,.9,LinearQuantile,complexity,12.0,0.0
695_chatfield_4,.9,SQR,coverage,0.43617021276595747,0.07659574468085109
695_chatfield_4,.9,LightGBM,coverage,0.37234042553191493,0.08118631501420814
695_chatfield_4,.9,DecisionTree,coverage,0.38085106382978723,0.06397147395052302
695_chatfield_4,.9,LinearQuantile,coverage,0.40638297872340434,0.06224995250352253
695_chatfield_4,.9,SQR,losses,0.028270415645380048,0.009478940444666321
695_chatfield_4,.9,LightGBM,losses,0.03389633404377031,0.009266664031764394
695_chatfield_4,.9,DecisionTree,losses,0.032407081787686115,0.00596214263992207
695_chatfield_4,.9,LinearQuantile,losses,0.02482143374752127,0.005728444305887048
706_sleuth_case1202,.9,SQR,complexity,8.0,4.604345773288535
706_sleuth_case1202,.9,DecisionTree,complexity,9.0,3.3466401061363023
706_sleuth_case1202,.9,LinearQuantile,complexity,11.0,0.0
706_sleuth_case1202,.9,SQR,losses,0.06522517430887705,0.030495765447860097
706_sleuth_case1202,.9,LightGBM,losses,0.06777022221878834,0.01939649293370856
706_sleuth_case1202,.9,DecisionTree,losses,0.05851318475541435,0.01833191179671587
706_sleuth_case1202,.9,LinearQuantile,losses,0.058824584736330635,0.010215539896963359
706_sleuth_case1202,.9,SQR,coverage,0.3953216374269006,0.1356120050585801
706_sleuth_case1202,.9,LightGBM,coverage,0.3736842105263158,0.17225175731415546
706_sleuth_case1202,.9,DecisionTree,coverage,0.3502923976608187,0.14531898993905473
706_sleuth_case1202,.9,LinearQuantile,coverage,0.4169590643274854,0.060869299700066694
712_chscase_geyser1,.9,SQR,complexity,3.2,0.39999999999999997
712_chscase_geyser1,.9,DecisionTree,complexity,11.8,7.756287771866127
712_chscase_geyser1,.9,LinearQuantile,complexity,2.0,0.0
712_chscase_geyser1,.9,SQR,coverage,0.39141414141414144,0.1484930939784402
712_chscase_geyser1,.9,LightGBM,coverage,0.35515151515151516,0.13937615169775386
712_chscase_geyser1,.9,DecisionTree,coverage,0.36,0.13191254024407814
712_chscase_geyser1,.9,LinearQuantile,coverage,0.49050505050505055,0.06942811561928679
712_chscase_geyser1,.9,SQR,losses,0.05159633680248528,0.022036702706965058
712_chscase_geyser1,.9,LightGBM,losses,0.048217912494620804,0.01833790914122766
712_chscase_geyser1,.9,DecisionTree,losses,0.05057528111301696,0.015394786116649588
712_chscase_geyser1,.9,LinearQuantile,losses,0.11566250881023829,0.02604635186404833
banana,.9,SQR,coverage,0.3483018867924529,0.009720186318785866
banana,.9,LightGBM,coverage,0.3483018867924529,0.009720186318785866
banana,.9,DecisionTree,coverage,0.0356603773584905,0.007413918001656037
banana,.9,LinearQuantile,coverage,0.6281132075471698,0.016344458737892597
banana,.9,SQR,losses,0.08579776622743293,0.003944600822982039
banana,.9,LightGBM,losses,0.12511824036498115,0.004276717214001747
banana,.9,DecisionTree,losses,0.06129245283018867,0.00631304796288621
banana,.9,LinearQuantile,losses,0.40347171735854825,0.0087481673928715
banana,.9,SQR,complexity,8.2,0.39999999999999997
banana,.9,DecisionTree,complexity,197.4,64.60216714631174
banana,.9,LinearQuantile,complexity,2.0,0.0
titanic,.9,SQR,losses,0.1461228548698716,0.01925092934697952
titanic,.9,LightGBM,losses,0.15461719681627475,0.008656405910843228
titanic,.9,DecisionTree,losses,0.1361371746789408,0.01934905950578129
titanic,.9,LinearQuantile,losses,0.1388788769032442,0.013752505542650428
titanic,.9,SQR,complexity,5.4,1.7435595774162693
titanic,.9,DecisionTree,complexity,143.0,78.5060507222214
titanic,.9,LinearQuantile,complexity,31.0,0.0
titanic,.9,SQR,coverage,0.057700875099443126,0.022608191379204747
titanic,.9,LightGBM,coverage,0.22443914081145588,0.021563327038728906
titanic,.9,DecisionTree,coverage,0.049598818047505454,0.021869224901929853
titanic,.9,LinearQuantile,coverage,0.2511274008410047,0.01579917980851858
1027_ESL,.9,SQR,losses,0.01600279276404376,0.00185418638355657
1027_ESL,.9,LightGBM,losses,0.016974085627128502,0.0020826932830406396
1027_ESL,.9,DecisionTree,losses,0.014077556280244059,0.0018054259229240302
1027_ESL,.9,LinearQuantile,losses,0.012828822313702703,0.0024498391997240703
1027_ESL,.9,SQR,coverage,0.06111929307805593,0.017482745054089595
1027_ESL,.9,LightGBM,coverage,0.023829160530191462,0.01583557246731873
1027_ESL,.9,DecisionTree,coverage,0.01768567220702715,0.014223602124138075
1027_ESL,.9,LinearQuantile,coverage,0.08645066273932256,0.0185887809621801
1027_ESL,.9,SQR,complexity,8.2,0.4
1027_ESL,.9,DecisionTree,complexity,127.0,4.0
1027_ESL,.9,LinearQuantile,complexity,34.0,0.0
1028_SWD,.9,SQR,losses,0.0331,0.0029166190472303135
1028_SWD,.9,LightGBM,losses,0.039966666666666664,0.0009683892697555967
1028_SWD,.9,DecisionTree,losses,0.03062333333333333,0.0022971383163502483
